id,name,host_name,host_is_superhost,host_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
23625512,Private Bright Comfy Room in the hip Junction area,Victor,f,2,The Junction,43.6635,-79.47744,House,Private room,2,1.5,1,1,Real Bed,72,0,100,10,10,10,10,10,10
23625662,Spacious Room near Finch Subway (Ladies only)1,Woo,f,8,Newtonbrook,43.78141,-79.42786,House,Shared room,1,1,1,1,Real Bed,34,342,96,10,10,10,10,9,10
23626186,Beautiful private room close to the airport,Salwa,f,2,Mount Olive,43.75521,-79.59136,House,Private room,2,1,1,1,Real Bed,65,342,80,10,6,10,10,10,10
23626290,Perfect place in Toronto,Monica,t,2,High Park North,43.66081,-79.46646,Apartment,Entire home/apt,1,1,1,1,Real Bed,119,66,97,10,10,10,10,10,9
23630755,Spacious and Bright Room in Downtown Toronto,Maddie,f,1,Downtown Toronto,43.65664,-79.40641,Apartment,Private room,2,1.5,1,1,Real Bed,31,0,87,9,8,10,10,9,9
23632875,Home Away From Home,Leif,f,1,Downtown Toronto,43.66761,-79.37584,Apartment,Private room,2,1,1,1,Real Bed,76,76,100,8,10,8,8,10,10
23633368,Cozy basement in house with private entrance,Denys,f,1,Mount Dennis,43.67933,-79.49295,Apartment,Entire home/apt,1,1,0,1,Real Bed,40,0,100,10,10,10,10,10,10
23633378,Cozy Scarborough home away from home,Nnenna,f,1,Malvern West,43.79052,-79.25257,Apartment,Private room,2,1,1,1,Real Bed,100,87,,,,,,,
23633730,Spacious bedroom with private balcony,Mon,f,12,Pellam Park,43.66942,-79.457,Guest suite,Private room,1,1,1,1,Real Bed,38,329,65,7,6,9,9,8,6
23634656,"Central, luxury, modern condo with Panoramic view",Madison,t,1,Garden District,43.65613,-79.37512,Condominium,Entire home/apt,3,1,1,1,Real Bed,160,6,98,10,10,10,10,10,10
23652178,6 Bed Private Multi-Room Residence on Dovercourt!,Jeff,f,7,Dovercourt Park,43.67023,-79.43214,Apartment,Entire home/apt,6,1.5,4,6,Real Bed,195,154,100,8,8,8,10,10,8
23652837,BEAUTIFUL AND FRIENDLY APARTMENT,Pilar,f,2,Westminster/Branson,43.77418,-79.45566,Apartment,Entire home/apt,4,1,2,2,Real Bed,119,77,96,10,10,10,10,10,10
23653372,Bird nest,Franco And Alice,f,14,Hillcrest Village,43.80193,-79.36734,Bungalow,Private room,3,1,1,2,Real Bed,45,166,82,9,7,10,9,9,9
23654126,Casa one(1),Franco And Alice,f,14,Hillcrest Village,43.79978,-79.3692,Bungalow,Private room,2,1,1,1,Real Bed,45,47,91,9,9,10,10,9,9
23659798,Entire Apartment for long stays in Toronto,Shylo,f,2,Morningside,43.78841,-79.19882,Apartment,Entire home/apt,4,1,2,2,Real Bed,66,62,,,,,,,
23660290,Bright and Cozy One Bedroom,Marta,f,1,Cedarvale Humewood,43.68571,-79.42027,Apartment,Entire home/apt,2,1,1,1,Real Bed,66,43,87,10,7,10,10,9,9
23661808,Private room in Core Downtown,Gloria,f,1,Downtown Toronto,43.65174,-79.37035,Apartment,Private room,2,1,1,1,Real Bed,56,21,86,9,8,9,10,10,9
23663860,Cozy Bachelor close to Downtown!!,Antonio,f,1,Broadview North,43.68573,-79.35522,Apartment,Shared room,2,1,1,1,Real Bed,50,252,96,10,10,10,10,9,9
23664382,Queen st - One bedroom apartment,Jay,f,1,Parkdale,43.64228,-79.42437,Apartment,Entire home/apt,2,1,1,1,Real Bed,94,0,100,10,10,10,10,10,10
23664613,Apartment in Victorian House Central Toronto,Thomas,t,2,Downtown Toronto,43.66285,-79.36868,Apartment,Entire home/apt,2,1,0,1,Real Bed,89,9,94,10,10,10,10,10,10
23665776,Modern Family Home in desirable Toronto location,George,t,6,Oakwood,43.68166,-79.43615,House,Entire home/apt,7,2.5,3,4,Real Bed,397,351,98,10,10,10,10,10,10
23667554,"Modern -Clean, Comfortable, Trendy Apt Toronto",George,t,6,Fairbank,43.6821,-79.43655,Apartment,Entire home/apt,3,1,1,2,Real Bed,131,355,99,10,10,10,10,9,10
23668716,Private One Bedroom Basement Apartment,Rodica,f,2,Oakwood,43.70401,-79.44323,Apartment,Entire home/apt,2,1,1,1,Real Bed,76,5,88,9,9,10,10,9,9
23669528,Private floor with balcony in great location,Marc,t,1,Downtown Toronto,43.65832,-79.3656,Townhouse,Private room,2,1,1,1,Real Bed,84,0,100,10,10,10,10,10,10
23670428,Newly Renovated Sweet House near Pacific Mall,Peng,f,5,Milliken,43.82314,-79.26571,House,Entire home/apt,6,1.5,3,3,Real Bed,188,242,89,9,9,10,10,9,9
23671503,Spacious apartment close to liberty village,Constance,f,1,Parkdale,43.64164,-79.42412,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,110,0,,,,,,,
23673739,多大附近高级公寓主卧5-8月优惠出租,Sarah,f,1,The Annex,43.66735,-79.40178,Apartment,Private room,2,1,1,1,Real Bed,51,0,,,,,,,
23685845,Cosy condo in the heart of downtown,Deepika,f,1,Entertainment District,43.64101,-79.38284,Condominium,Entire home/apt,2,1,1,1,Real Bed,90,0,98,10,9,10,10,10,10
23686179,Midtown Ellesmere/Kennedy Shared Room  MAN only,Yan,f,18,Dorset Park,43.7633,-79.28491,House,Shared room,1,2,1,5,Real Bed,34,365,96,10,10,10,10,9,10
23687436,Close to everywhere in Toronto,Ahmed,f,1,Glen Park,43.7157,-79.45179,Townhouse,Private room,1,1.5,1,1,Real Bed,45,44,97,10,10,10,10,10,10
23687580,Cosy downtown Private Bedroom in Building Annex,Hanna,f,1,Downtown Toronto,43.66657,-79.40161,Apartment,Private room,2,1,1,1,Real Bed,38,1,88,9,7,9,9,10,9
23688835,"Victoria Village, Modern Two Bedroom with Parking",Britney,f,10,Victoria Village,43.72984,-79.31461,House,Entire home/apt,4,1,2,2,Real Bed,69,29,96,10,10,10,9,10,10
23694544,*Spacious comfortable Apt. PARKING & Queen Bed :-),Derek,f,4,The Beaches,43.67277,-79.28688,Apartment,Entire home/apt,2,1,1,2,Real Bed,60,99,93,10,9,10,9,10,9
23697190,Private room close to down town and Subway(201),Alice,t,3,Wallace Emerson,43.66001,-79.44792,House,Private room,2,1.5,1,1,Real Bed,76,127,99,10,10,10,10,10,10
23698112,Flat 3: Lofty living Roncy 5-Star (no parties),CK Homes,t,5,Roncesvalles,43.64696,-79.45199,House,Entire home/apt,2,1,1,1,Real Bed,149,87,100,10,10,10,10,10,10
23698172,"Bright Modern Spacious, Private Basement Apartment",Gabrielle,t,1,Clairlea,43.71376,-79.2899,Guest suite,Entire home/apt,2,1,1,1,Real Bed,66,139,97,10,10,10,10,9,10
23702050,Comfort clean basement one,Githa,f,2,Eglinton East,43.73776,-79.25259,Bungalow,Private room,2,2.5,1,2,Real Bed,38,173,90,9,9,10,10,9,9
23706709,Your oasis in the entertainment District,Dana,t,15,Entertainment District,43.64321,-79.38011,Apartment,Entire home/apt,4,1,1,2,Real Bed,125,56,95,10,9,9,9,10,10
23709992,Downtown house in the heart of Yorkville,Andrea,f,1,The Annex,43.67597,-79.39271,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,150,101,100,10,10,10,10,10,10
23711260,"New, Bright & Modern Suite in West Queen West",Ashot,t,1,Niagara,43.64531,-79.40992,Apartment,Entire home/apt,2,1,0,1,Real Bed,100,111,99,10,10,10,10,10,10
23716314,Clean and Spacious,Monica,f,2,Westminster/Branson,43.76093,-79.45617,House,Private room,3,1,1,1,Real Bed,65,179,,,,,,,
23717521,Breathtaking Skyline Harbour Condo,Tony,f,1,Downtown Toronto,43.64115,-79.37841,Condominium,Entire home/apt,2,1,1,1,Real Bed,150,0,100,10,10,10,10,10,10
23718648,Brand new spacious furnished townhome,Eric,f,2,West Hill,43.76699,-79.17641,Townhouse,Entire home/apt,8,2.5,3,4,Real Bed,200,120,98,10,10,10,10,9,10
23723979,Yonge & Bloor - Best Location - Free Parking,Anne,t,3,The Annex,43.67126,-79.38734,Condominium,Entire home/apt,4,1,1,1,Real Bed,350,156,98,10,10,10,10,10,10
23724212,Room to rent by night or month. Fort Yort Blvd.,Luis Reinaldo,f,2,Niagara,43.63737,-79.4059,Apartment,Private room,2,1.5,1,1,Real Bed,110,158,,,,,,,
23725522,"1 BR + Sofabed - Ent. District, MTCC, Jays",Ray,f,1,Downtown Toronto,43.646,-79.39202,Condominium,Entire home/apt,4,1,1,1,Real Bed,97,0,90,9,9,9,9,10,9
23726292,Beautiful private space in Yorkville with a view,Wendy,t,2,The Annex,43.67613,-79.39381,Condominium,Entire home/apt,2,1,1,1,Real Bed,90,0,,,,,,,
23726638,Calm & curated home in vibrant Corso Italia.,Vass (Vasiliki),f,1,Fairbank,43.68103,-79.44655,House,Entire home/apt,5,2,2,2,Real Bed,249,281,,,,,,,
23726878,Cozy suite in New Toronto,Edita,t,1,New Toronto,43.6006,-79.51625,Guest suite,Entire home/apt,2,1,1,1,Real Bed,75,0,96,10,10,10,10,9,10
23728643,"NEW! 60% OFF. 2 Min To Transit, 20 Min Downtown",Brian,f,1,Wychwood Park,43.67892,-79.43297,House,Private room,2,1,1,1,Real Bed,15,0,100,10,9,10,10,9,10
23728852,2 Bedroom Penthouse in the center of downtown.,Andrew,f,1,Niagara,43.63826,-79.40129,Other,Entire home/apt,4,1,2,2,Real Bed,200,0,,,,,,,
23729704,Lake View + Downtown skyline luxury condo,Sarah,f,1,Downtown Toronto,43.64234,-79.38157,Condominium,Entire home/apt,2,1,1,2,Real Bed,169,151,100,10,10,10,8,10,10
23730789,Downtown - 2 Bedroom Home in house Upper Unit,Deborah,f,4,Downtown Toronto,43.66171,-79.37783,House,Entire home/apt,3,1.5,2,2,Real Bed,105,6,98,10,10,10,10,10,10
23731266,Modern Condo in the Heart of Downtown Toronto,Brittany,f,1,Downtown Toronto,43.64085,-79.39756,Apartment,Entire home/apt,4,1,1,2,Real Bed,110,0,90,9,10,10,10,10,8
23732461,APARTMENT IN TRINITY BELLWOODS/LITTLE ITALY AREA,Darryl,f,3,Trinity-Bellwoods,43.65108,-79.41287,Apartment,Entire home/apt,4,1,1,2,Real Bed,105,293,89,9,9,10,9,10,9
23732814,3 bedroom 2 story detached house,Gigi,f,3,Milliken,43.81908,-79.26846,House,Entire home/apt,7,2.5,3,3,Real Bed,156,6,84,9,8,10,10,9,8
23733139,Brand new house for 7 guests in downtown Toronto,Darryl,f,3,Trinity-Bellwoods,43.65155,-79.4138,Apartment,Entire home/apt,7,1,3,4,Real Bed,170,304,96,10,9,10,10,10,10
23740721,Cozy apartment near subway station - No parking,Dario,t,3,Crescent Town,43.69587,-79.2943,Apartment,Entire home/apt,2,1,1,1,Real Bed,55,0,100,10,10,10,10,9,10
23741771,HOTEL QUALITY*WEST ROOM*LUXE* PARKING INCL*,Jessica,f,3,Downtown Toronto,43.65636,-79.36861,House,Private room,2,1,1,1,Real Bed,150,68,95,10,10,10,10,9,9
23743654,Modern & well appointed 1 BR lower level apartment,Ashwini,t,2,Palmerston/Little Italy,43.66314,-79.41482,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,216,100,10,10,10,10,10,10
23745168,Bright 2nd floor apt 2 bedroom private entrance..,Naza & Jane,t,1,Oakwood,43.6863,-79.4406,House,Entire home/apt,5,1,2,2,Real Bed,100,19,99,10,10,10,10,9,10
23746310,Beautiful New Condo Entertainment District!,Fabrice,f,1,Downtown Toronto,43.63932,-79.39676,Condominium,Entire home/apt,4,1,1,2,Real Bed,209,0,92,10,8,9,10,10,9
23748096,Park1 Studio fresh reno Trinity Bellwood's Park,Francis,f,9,Trinity-Bellwoods,43.64909,-79.4151,House,Private room,4,1,1,2,Real Bed,119,76,95,10,10,10,10,10,9
23748213,1 BR VIP Suite across CN Tower & Convention Ctr,Furnished Rentals,f,5,Downtown Toronto,43.64498,-79.38904,Serviced apartment,Entire home/apt,5,1,1,3,Real Bed,149,333,95,10,9,9,10,10,9
23750536,Bright and Stylish Studio on the Leslie Subway.,Tatyana,t,1,Don Valley Village,43.77671,-79.36467,Guest suite,Entire home/apt,2,1,0,1,Real Bed,66,105,98,10,10,10,10,10,10
23750583,Traditional Farm House In the City,Dave,f,1,Scarborough Village,43.74044,-79.20814,House,Entire home/apt,8,3,4,5,Real Bed,594,307,100,10,10,10,10,10,10
23752030,Hidden Gem in Trendy Roncesvalles/Parkdale,Michael,t,2,Roncesvalles,43.6393,-79.45171,Apartment,Entire home/apt,2,1,0,1,Real Bed,76,318,97,10,10,10,10,10,10
23753390,"10 min to downtown - 1Bdrm+Den, 2Bath, w/ Parking",Maria,f,1,Islington,43.62053,-79.52291,Condominium,Entire home/apt,4,2,1,1,Real Bed,85,45,99,10,10,10,10,10,10
23753618,【唐家会馆】吉祥房 102,李太,f,10,Don Valley Village,43.78143,-79.34144,Guest suite,Private room,2,1,1,1,Real Bed,65,75,87,9,9,10,9,10,9
23756166,"Shafiq's Place-CN Tower, Scotia, MTCC, Rogers Ctr",Shafiq'S,t,1,Harbourfront,43.64121,-79.38227,Condominium,Entire home/apt,3,1,1,1,Real Bed,170,145,99,10,10,10,10,10,10
23757761,LUXURY STUDIO KING WEST (min 3 mnth rental),Jai,f,1,Downtown Toronto,43.64812,-79.38662,Condominium,Entire home/apt,1,1,0,1,Real Bed,169,313,100,10,10,10,10,10,10
23760902,Spacious one bedroom apartment in downtown Toronto,Siavosh,f,1,Parkdale,43.63614,-79.43372,Apartment,Entire home/apt,5,1,1,3,Real Bed,80,78,87,9,8,9,9,10,9
23763492,Cozy suite in the heart of Yorkville.,Andrew,t,1,Yorkville,43.67094,-79.39351,Apartment,Entire home/apt,3,1,1,2,Real Bed,120,136,99,10,10,10,10,10,10
23765001,"Amazing 2 Bedroom, 2 Bath Condo, right dt!",Henry,f,1,Downtown Toronto,43.6467,-79.39329,Apartment,Entire home/apt,4,2,2,2,Real Bed,225,87,96,10,9,10,10,10,9
23767181,Heart of the Beach Private Master Bedroom Suite,Christina,t,2,The Beaches,43.67264,-79.29717,House,Private room,2,1,1,1,Real Bed,49,0,99,10,10,10,10,10,10
23769586,"*NEW AMAZING UNIT* Modern Luxury, Views & Location",Marissa,t,4,Entertainment District,43.64659,-79.39422,Condominium,Entire home/apt,4,1,2,2,Real Bed,229,179,100,10,10,10,10,10,10
23771803,【唐家会馆】冬房 4,李太,f,10,Don Valley Village,43.78183,-79.34294,Guesthouse,Private room,2,1,1,1,Real Bed,65,68,100,10,10,10,10,9,10
23772310,【唐家会馆】 夏房 2,李太,f,10,Don Valley Village,43.78103,-79.34334,Guest suite,Private room,2,1,1,1,Real Bed,65,82,80,9,8,9,9,9,8
23773292,Lovely Bedroom in Downtown Home,Greg,t,6,Parkdale,43.63385,-79.42726,House,Private room,2,2.5,1,1,Real Bed,71,0,98,10,10,10,10,10,10
23773385,Cozy Bedroom with Private Balcony in Downtown,Greg,t,6,Parkdale,43.63433,-79.42533,House,Private room,2,2.5,1,1,Real Bed,71,0,97,10,10,10,10,10,10
23773477,Private Bedroom in Beautiful Downtown Home,Greg,t,6,Parkdale,43.63534,-79.42667,House,Private room,2,2.5,1,1,Real Bed,71,0,100,10,10,10,10,9,10
23773589,Master Bedroom with Gorgeous Fireplace in Downtown,Greg,t,6,Parkdale,43.63584,-79.42554,House,Private room,2,2.5,1,1,Real Bed,71,0,99,10,9,10,10,10,10
23779042,Phenomenal Bachelor - Liberty Village w Breakfast,Asa,t,1,Niagara,43.63779,-79.41517,Condominium,Entire home/apt,2,1,0,1,Real Bed,155,9,99,10,10,10,10,10,10
23780902,Beautiful and Cozy Family Friendly Apartment,Rebecca,t,1,Danforth Village,43.69062,-79.33709,Apartment,Entire home/apt,2,1,1,1,Real Bed,98,0,98,10,10,10,10,10,10
23782655,Newly Renovated Suite in Queen West/Parkdale Area,Kristy,t,1,Roncesvalles,43.64366,-79.43876,Apartment,Entire home/apt,3,1,2,3,Real Bed,98,0,97,10,10,10,10,9,10
23783136,Tiny cool boat for adventures travelers!,Kaveh,f,7,Harbourfront,43.64235,-79.3786,Boat,Entire home/apt,2,1,0,1,Real Bed,100,179,,,,,,,
23784390,Stylish 2BR Condo in Toronto's DT ❤️ Free Parking,J,t,3,Downtown Toronto,43.64085,-79.39714,Condominium,Entire home/apt,4,1,2,2,Real Bed,180,51,97,10,10,10,10,10,10
23784951,Beautifully Renovated 5-Bedroom Downtown Suite,Greg,t,6,Parkdale,43.63397,-79.42741,Apartment,Entire home/apt,10,2.5,5,5,Real Bed,365,0,98,10,10,10,10,9,9
23785554,Luxury Suite in heart of King West.,Spencer,f,1,Entertainment District,43.64785,-79.39087,Condominium,Entire home/apt,4,1,1,2,Real Bed,399,179,,,,,,,
23785969,"Upscale neighborhood apt, 2 min walk to the subway",Malik,f,1,Cedarvale Humewood,43.69792,-79.43423,Apartment,Entire home/apt,3,1,1,1,Real Bed,119,155,90,10,10,10,10,10,10
23786231,Lighthouse Healing Haven for Groovy People,Nicole,f,1,Roncesvalles,43.64569,-79.44492,House,Private room,4,1,1,2,Real Bed,48,0,90,10,10,10,10,10,10
23788051,"Lovely home, private backyard, onsite parking",Sarah & Joe,f,1,Mimico,43.62032,-79.50296,Bungalow,Entire home/apt,2,1,2,1,Real Bed,65,8,100,10,10,10,10,10,10
23789275,*Downtown View - 6m walk to subway*,Ana,t,10,Downtown Toronto,43.64692,-79.39053,Condominium,Entire home/apt,4,1,1,1,Real Bed,299,0,98,10,10,9,9,10,9
23789885,Explore toronto from a great location,Bahareh,f,1,Entertainment District,43.64172,-79.38042,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,40,95,10,8,10,10,10,9
23790243,York St. | Lake and CN Tower Views | Union Station,TO Stays,t,13,Entertainment District,43.64308,-79.38111,Condominium,Entire home/apt,4,1,1,1,Real Bed,155,65,100,10,10,10,10,10,10
23791468,"Private room in Leslieville, Toronto",Alan,f,1,Studio District,43.65763,-79.33808,House,Private room,2,1,0,1,Real Bed,35,0,100,10,10,10,10,10,10
23791554,Cosy comfortable clean basement apartment.,Esther,t,3,Fairbank,43.67558,-79.44105,Apartment,Private room,2,1,1,2,Real Bed,42,329,98,10,10,10,10,9,10
23807418,Heart of the Beach,Sheila,f,1,The Beaches,43.67111,-79.30213,House,Entire home/apt,4,1,3,3,Real Bed,155,170,,,,,,,
23808876,"Annex/College, stately home, quiet street.",Tom,f,1,Palmerston/Little Italy,43.66284,-79.41258,Guest suite,Entire home/apt,4,1,1,2,Real Bed,100,65,89,9,8,10,10,10,9
23809791,Chic Mid Century 1 Bedroom Suite,Jason,t,3,Entertainment District,43.64899,-79.38589,Condominium,Entire home/apt,2,1,1,1,Real Bed,180,336,99,10,10,10,10,10,10
23810547,"Last minute deal Downtown , Simple cozy apartment",Fariba,f,2,Niagara,43.63733,-79.40385,Condominium,Entire home/apt,2,1,1,1,Real Bed,120,0,,,,,,,
23811031,"Bright, Beige-y  Room-Dufferin Grove; Female Only",Gelek,f,2,Dufferin Grove,43.65583,-79.43702,House,Private room,2,1,1,1,Real Bed,52,51,95,10,9,10,10,10,10
23817364,Luxury highrise with stunning view,Chloe,f,1,Downtown Toronto,43.64152,-79.38123,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,0,,,,,,,
23823207,Master suite close to down town and Subway,Alice,t,3,Wallace Emerson,43.65984,-79.44771,House,Private room,2,1,1,1,Real Bed,65,137,100,10,10,10,10,10,10
23825043,Views from the 6ix,Ali,f,1,Garden District,43.65952,-79.37995,Apartment,Private room,2,1,1,1,Real Bed,34,0,85,9,7,9,10,10,9
23825295,"Chic, spacious studio in Roncesvalles Village",Aneez,f,2,Roncesvalles,43.64411,-79.44392,Guest suite,Entire home/apt,2,1,1,1,Real Bed,76,158,94,10,9,10,10,10,9
23828810,Downtown 29th floor with Lakeview.,Fabian,f,3,Entertainment District,43.64315,-79.38145,Condominium,Entire home/apt,5,1,1,3,Real Bed,140,0,100,10,9,10,10,10,10
23829262,【唐家会馆】如意房 101,李太,f,10,Don Valley Village,43.78099,-79.34227,Guest suite,Private room,2,1,1,1,Real Bed,65,52,100,10,10,10,10,10,10
23829476,【唐家会馆】春房 1,李太,f,10,Don Valley Village,43.7824,-79.34211,Guest suite,Private room,2,1,1,1,Real Bed,65,70,93,10,9,10,10,9,9
23829689,【唐家会馆】秋房 3,李太,f,10,Don Valley Village,43.78173,-79.34343,Guest suite,Private room,4,1,1,2,Real Bed,80,74,89,9,8,9,9,8,9
23829974,【唐家会馆】梅房 5,李太,f,10,Don Valley Village,43.78176,-79.34158,Guesthouse,Private room,2,0,1,1,Real Bed,54,62,93,9,9,10,9,10,9
23830190,【唐家会馆】竹房 8,李太,f,10,Don Valley Village,43.77984,-79.34379,Guest suite,Private room,3,1,1,2,Real Bed,76,68,95,9,9,10,9,9,10
23834076,Parkdale Pied de Terre,Kate,f,3,Parkdale,43.6366,-79.42961,Apartment,Entire home/apt,2,1,0,1,Real Bed,130,166,97,10,10,10,10,10,10
23836052,Park2 - Renovated house inTrinity Bellwood Park,Francis,f,9,Trinity-Bellwoods,43.64906,-79.41537,House,Private room,2,1,1,1,Real Bed,92,79,98,10,9,10,10,10,10
23836510,Newly renovated house on Trinity Bellwoods Park,Francis,f,9,Trinity-Bellwoods,43.6477,-79.416,House,Entire home/apt,6,2,2,3,Real Bed,291,79,96,10,10,10,10,10,9
23838462,Stylish 1 bedroom by the Lake,Jojo,f,1,Downtown Toronto,43.64615,-79.36414,Condominium,Entire home/apt,3,1,1,1,Real Bed,110,4,,,,,,,
23840839,Bright downtown Apartment with Spectacular View!,Johnny,t,1,Niagara,43.63961,-79.41712,Condominium,Entire home/apt,2,1,0,1,Real Bed,78,147,96,10,10,10,10,10,10
23843626,Mei's House - En-Suite QueenBedrm(Room3),Mei,t,3,Don Valley Village,43.79182,-79.36317,House,Private room,2,1,1,1,Real Bed,50,141,92,10,9,10,10,10,10
23844041,Fantastic Toronto West Spot One Bed room,Andrey,f,12,New Toronto,43.59791,-79.51155,Apartment,Entire home/apt,4,1,1,1,Real Bed,58,278,94,10,10,10,10,9,10
23848087,"Toronto,North York, Deluxe 2 BD/2 BTH + Parking",Vahesan,f,1,Willowdale,43.75736,-79.40232,Condominium,Entire home/apt,4,2,2,2,Real Bed,138,307,87,9,8,9,9,10,9
23850028,Beautiful 1 bedroom sun-filled apt in Yorkville,Andrew,f,1,The Annex,43.67327,-79.39458,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,120,0,100,10,10,10,10,10,10
23851933,*Bloor West *High park * Old Mill * Old Toronto,Chris,f,1,Runnymede,43.65875,-79.48159,Guest suite,Entire home/apt,4,1,1,2,Real Bed,100,176,95,10,10,10,10,10,10
23852519,Studio suite a lovely pied-a-terre,Rebecca,t,1,Dovercourt Park,43.66512,-79.42808,Guest suite,Entire home/apt,2,1,1,1,Real Bed,100,283,97,10,9,10,10,10,10
23853023,Spacious private room with a big tv,Senthan,t,1,Saint Andrew/Windfields,43.75379,-79.40277,Apartment,Private room,1,1,1,1,Real Bed,34,123,95,10,9,10,10,9,10
23855586,Bright 3-bedroom apartment on a quiet street,Xueshichen,f,3,Long Branch,43.59104,-79.54336,House,Entire home/apt,6,1,3,3,Real Bed,129,331,92,10,9,10,9,9,9
23855826,Top apartment close to lake and public transit,Xueshichen,f,3,Long Branch,43.5911,-79.5432,Apartment,Entire home/apt,6,1,3,3,Real Bed,134,325,94,10,10,10,9,9,9
23856083,Newly renovated 1 bedroom in Little Italy,Noon,t,8,Trinity-Bellwoods,43.65272,-79.41497,House,Entire home/apt,3,1,1,2,Real Bed,149,144,100,10,10,10,10,10,10
23857936,1 BDRM west end condo-Toronto,Holly,f,1,Roncesvalles,43.64119,-79.43816,Apartment,Entire home/apt,3,1,1,1,Real Bed,85,0,90,9,9,9,9,9,9
23859702,Room in the Roof,Christina,f,1,Dovercourt Park,43.66178,-79.43061,Apartment,Private room,2,1,2,1,Real Bed,47,0,100,10,10,10,10,10,10
23860132,Private Room in shared house near TTC- Scarborough,Neil,t,2,Bendale,43.74432,-79.25307,House,Private room,1,1,1,1,Real Bed,54,22,100,10,10,10,10,9,10
23860245,TORONTO HEAVEN Food.Art.Culture.Community,Pegah,t,1,Trinity-Bellwoods,43.64859,-79.42305,House,Entire home/apt,8,1,3,3,Real Bed,335,94,99,10,10,10,10,10,10
